,Memory Name,Latency (ns),Read Uncached (GB/s),Write (GB/s),Price(USD),lien,Database Operations,Memory Read Cached,Memory Read Uncached,Memory Write,Latency,Memory Threaded
570,Mushkin 99[2/7/4]199[F/T] 8GB,34,15.9,12.1,$89.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D199%5BF%2FT%5D+8GB&id=8227,"3,562 KOps/Sec","28,153 MBytes/Sec","16,005 MBytes/Sec","10,983 MBytes/Sec",42 ns (lower is better),"29,038 MBytes/Sec"
571,Mushkin 99[2/7/4]199F 8GB,27,12.7,10.5,$82.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D199F+8GB&id=8694,NA,"16,529 MBytes/Sec","12,681 MBytes/Sec","10,537 MBytes/Sec",27 ns (lower is better),NA
572,Mushkin 99[2/7/4]200[F/T] 8GB,46,10.5,8.0,$101.51*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D200%5BF%2FT%5D+8GB&id=9564,"6,312 KOps/Sec","21,180 MBytes/Sec","10,471 MBytes/Sec","8,041 MBytes/Sec",46 ns (lower is better),"57,778 MBytes/Sec"
573,Mushkin 99[2/7/4]200F 8GB,26,13.7,10.3,$86.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D200F+8GB&id=7104,NA,"25,054 MBytes/Sec","13,739 MBytes/Sec","10,294 MBytes/Sec",26 ns (lower is better),NA
574,Mushkin 99[2/7/4]204F 4GB,25,13.4,11.5,$36.97*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D204F+4GB&id=7101,NA,"26,049 MBytes/Sec","13,432 MBytes/Sec","11,476 MBytes/Sec",25 ns (lower is better),NA
575,Mushkin 99[2/7/4]205[F/T] 8GB,19,19.3,13.8,$88.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D205%5BF%2FT%5D+8GB&id=9318,NA,"27,144 MBytes/Sec","19,276 MBytes/Sec","13,776 MBytes/Sec",19 ns (lower is better),NA
576,Mushkin 99[2/7/4]205F 8GB,26,13.5,11.3,$229.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D205F+8GB&id=7093,NA,"24,010 MBytes/Sec","13,536 MBytes/Sec","11,260 MBytes/Sec",26 ns (lower is better),NA
577,Mushkin 99[2/7/4]209F 8GB,28,13.4,10.3,$110.04*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+99%5B2%2F7%2F4%5D209F+8GB&id=7488,NA,"25,182 MBytes/Sec","13,404 MBytes/Sec","10,318 MBytes/Sec",28 ns (lower is better),NA
578,Mushkin MB[A/B]4U240FFFF16G 16GB,30,16.3,13.8,$239.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MB%5BA%2FB%5D4U240FFFF16G+16GB&id=9484,"4,198 KOps/Sec","28,703 MBytes/Sec","16,608 MBytes/Sec","11,849 MBytes/Sec",39 ns (lower is better),"31,962 MBytes/Sec"
579,Mushkin MES4S213FF16G28 16GB,36,13.8,11.2,$58.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MES4S213FF16G28+16GB&id=9674,"2,437 KOps/Sec","20,887 MBytes/Sec","13,781 MBytes/Sec","11,195 MBytes/Sec",37 ns (lower is better),"24,051 MBytes/Sec"
580,Mushkin MR[A/B]4U266GHHF8G 8GB,29,17.4,12.8,$281.39*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MR%5BA%2FB%5D4U266GHHF8G+8GB&id=10615,"3,199 KOps/Sec","26,783 MBytes/Sec","15,276 MBytes/Sec","9,096 MBytes/Sec",49 ns (lower is better),"28,475 MBytes/Sec"
581,Mushkin MR[A/B]4U300JJJM16G 16GB,28,17.3,14.5,$214.99*,https://www.memorybenchmark.net/ram.php?ram=Mushkin+MR%5BA%2FB%5D4U300JJJM16G+16GB&id=9763,"5,255 KOps/Sec","31,088 MBytes/Sec","17,126 MBytes/Sec","14,198 MBytes/Sec",34 ns (lower is better),"35,943 MBytes/Sec"
582,Nanya Technology M471A5143EB1-CRC 4GB,79,14.7,7.9,$31.00*,https://www.memorybenchmark.net/ram.php?ram=Nanya+Technology+M471A5143EB1-CRC+4GB&id=13999,NA,NA,NA,NA,NA,NA
583,Patriot Memory (PDP Systems) PSD416G21332 16GB,31,16.3,12.1,$239.95*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G21332+16GB&id=10019,"3,950 KOps/Sec","29,896 MBytes/Sec","16,465 MBytes/Sec","12,051 MBytes/Sec",32 ns (lower is better),"26,907 MBytes/Sec"
584,Patriot Memory (PDP Systems) PSD416G24002 16GB,28,16.2,12.6,$179.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G24002+16GB&id=9835,"4,275 KOps/Sec","30,141 MBytes/Sec","16,145 MBytes/Sec","11,399 MBytes/Sec",40 ns (lower is better),"30,010 MBytes/Sec"
585,Patriot Memory (PDP Systems) PSD416G26662 16GB,32,16.6,14.1,$59.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD416G26662+16GB&id=12490,"4,999 KOps/Sec","30,286 MBytes/Sec","16,811 MBytes/Sec","13,017 MBytes/Sec",38 ns (lower is better),"35,099 MBytes/Sec"
586,Patriot Memory (PDP Systems) PSD44G213381 4GB,34,16.5,11.6,$58.47*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G213381+4GB&id=7587,"3,564 KOps/Sec","27,007 MBytes/Sec","15,913 MBytes/Sec","9,741 MBytes/Sec",44 ns (lower is better),"34,691 MBytes/Sec"
587,Patriot Memory (PDP Systems) PSD44G240041 4GB,68,15.6,7.0,$39.89*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240041+4GB&id=10313,"2,175 KOps/Sec","24,934 MBytes/Sec","15,816 MBytes/Sec","6,958 MBytes/Sec",61 ns (lower is better),"31,307 MBytes/Sec"
588,Patriot Memory (PDP Systems) PSD44G240081 4GB,39,14.3,11.0,$75.88*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240081+4GB&id=8191,"3,392 KOps/Sec","25,723 MBytes/Sec","15,425 MBytes/Sec","10,264 MBytes/Sec",43 ns (lower is better),"35,062 MBytes/Sec"
589,Patriot Memory (PDP Systems) PSD44G240082 4GB,34,15.4,12.2,$18.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD44G240082+4GB&id=11399,"3,080 KOps/Sec","25,709 MBytes/Sec","15,681 MBytes/Sec","9,812 MBytes/Sec",47 ns (lower is better),"30,281 MBytes/Sec"
590,Patriot Memory (PDP Systems) PSD48G21332 8GB,27,13.3,9.8,$64.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G21332+8GB&id=6702,"2,706 KOps/Sec","21,217 MBytes/Sec","14,161 MBytes/Sec","11,005 MBytes/Sec",34 ns (lower is better),"24,816 MBytes/Sec"
591,Patriot Memory (PDP Systems) PSD48G213381 8GB,32,14.9,11.0,$108.35*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G213381+8GB&id=9476,"3,655 KOps/Sec","26,268 MBytes/Sec","13,858 MBytes/Sec","10,497 MBytes/Sec",38 ns (lower is better),"31,021 MBytes/Sec"
592,Patriot Memory (PDP Systems) PSD48G213382 8GB,25,16.9,12.2,$105.21*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G213382+8GB&id=10410,NA,NA,NA,NA,NA,NA
593,Patriot Memory (PDP Systems) PSD48G24002 8GB,29,17.4,12.6,$59.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G24002+8GB&id=7744,"4,638 KOps/Sec","26,147 MBytes/Sec","17,381 MBytes/Sec","12,562 MBytes/Sec",29 ns (lower is better),"28,825 MBytes/Sec"
594,Patriot Memory (PDP Systems) PSD48G240081 8GB,32,15.2,11.0,$35.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G240081+8GB&id=9528,"3,422 KOps/Sec","27,509 MBytes/Sec","15,800 MBytes/Sec","10,043 MBytes/Sec",42 ns (lower is better),"31,559 MBytes/Sec"
595,Patriot Memory (PDP Systems) PSD48G240082 8GB,23,17.0,11.5,$109.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G240082+8GB&id=10621,"3,950 KOps/Sec","27,684 MBytes/Sec","17,099 MBytes/Sec","10,734 MBytes/Sec",43 ns (lower is better),"31,755 MBytes/Sec"
596,Patriot Memory (PDP Systems) PSD48G266681 8GB,33,15.4,12.9,$34.99*,https://www.memorybenchmark.net/ram.php?ram=Patriot+Memory+%28PDP+Systems%29+PSD48G266681+8GB&id=12298,"4,031 KOps/Sec","29,212 MBytes/Sec","15,986 MBytes/Sec","10,699 MBytes/Sec",43 ns (lower is better),"35,112 MBytes/Sec"
597,"PNY Technologies, Inc. 8GBF2X04JEEE36-12-K 8GB",31,17.6,13.2,$83.95*,https://www.memorybenchmark.net/ram.php?ram=PNY+Technologies%2C+Inc.+8GBF2X04JEEE36-12-K+8GB&id=9006,"3,779 KOps/Sec","29,750 MBytes/Sec","17,485 MBytes/Sec","12,347 MBytes/Sec",36 ns (lower is better),"30,479 MBytes/Sec"
598,Samsung M378A1G43DB0-CPB 8GB,36,15.9,12.2,$99.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1G43DB0-CPB+8GB&id=6962,"3,469 KOps/Sec","27,531 MBytes/Sec","16,085 MBytes/Sec","12,240 MBytes/Sec",37 ns (lower is better),"28,180 MBytes/Sec"
599,Samsung M378A1K43BB1-CPB 8GB,34,15.7,11.5,$42.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43BB1-CPB+8GB&id=8074,"3,400 KOps/Sec","27,371 MBytes/Sec","16,026 MBytes/Sec","11,255 MBytes/Sec",38 ns (lower is better),"28,033 MBytes/Sec"
600,Samsung M378A1K43CB2-CTD 8GB,32,16.5,13.4,$36.94*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43CB2-CTD+8GB&id=11407,"4,729 KOps/Sec","30,032 MBytes/Sec","16,457 MBytes/Sec","11,848 MBytes/Sec",39 ns (lower is better),"35,137 MBytes/Sec"
601,Samsung M378A1K43DB2-CTD 8GB,33,16.5,13.6,$57.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A1K43DB2-CTD+8GB&id=12828,"5,220 KOps/Sec","30,859 MBytes/Sec","16,484 MBytes/Sec","13,135 MBytes/Sec",35 ns (lower is better),"33,475 MBytes/Sec"
602,Samsung M378A2K43BB1-CPB 16GB,32,16.4,13.1,$109.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43BB1-CPB+16GB&id=8042,"4,312 KOps/Sec","28,469 MBytes/Sec","16,330 MBytes/Sec","12,400 MBytes/Sec",40 ns (lower is better),"31,189 MBytes/Sec"
603,Samsung M378A2K43BB1-CRC 16GB,30,17.4,12.6,$115.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43BB1-CRC+16GB&id=9728,"3,637 KOps/Sec","27,289 MBytes/Sec","16,499 MBytes/Sec","11,510 MBytes/Sec",46 ns (lower is better),"34,416 MBytes/Sec"
604,Samsung M378A2K43CB1-CTD 16GB,36,16.6,14.1,$68.45*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43CB1-CTD+16GB&id=11419,"5,556 KOps/Sec","31,522 MBytes/Sec","17,110 MBytes/Sec","13,560 MBytes/Sec",39 ns (lower is better),"36,816 MBytes/Sec"
605,Samsung M378A2K43DB1-CTD 16GB,35,16.7,14.3,$94.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A2K43DB1-CTD+16GB&id=13369,"5,548 KOps/Sec","31,554 MBytes/Sec","17,138 MBytes/Sec","14,093 MBytes/Sec",38 ns (lower is better),"36,618 MBytes/Sec"
606,Samsung M378A5143DB0-CPB 4GB,36,14.9,11.3,$34.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5143DB0-CPB+4GB&id=6835,"3,488 KOps/Sec","25,805 MBytes/Sec","14,474 MBytes/Sec","11,101 MBytes/Sec",40 ns (lower is better),"29,229 MBytes/Sec"
607,Samsung M378A5244CB0-CRC 4GB,37,15.5,11.6,$21.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5244CB0-CRC+4GB&id=10037,"2,896 KOps/Sec","25,696 MBytes/Sec","15,229 MBytes/Sec","9,972 MBytes/Sec",44 ns (lower is better),"27,053 MBytes/Sec"
608,Samsung M378A5244CB0-CTD 4GB,37,15.9,12.3,$21.37*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M378A5244CB0-CTD+4GB&id=12226,"3,402 KOps/Sec","27,555 MBytes/Sec","15,671 MBytes/Sec","9,646 MBytes/Sec",46 ns (lower is better),"30,239 MBytes/Sec"
609,Samsung M386A4G40DM0-CPB 32GB,56,9.1,7.4,$161.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M386A4G40DM0-CPB+32GB&id=7225,"4,673 KOps/Sec","20,581 MBytes/Sec","9,255 MBytes/Sec","7,492 MBytes/Sec",57 ns (lower is better),"67,121 MBytes/Sec"
610,Samsung M386A8K40BM1-CRC 64GB,34,10.4,7.5,$329.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M386A8K40BM1-CRC+64GB&id=9950,"5,216 KOps/Sec","23,337 MBytes/Sec","8,293 MBytes/Sec","6,677 MBytes/Sec",63 ns (lower is better),"74,213 MBytes/Sec"
611,Samsung M391A1G43DB0-CPB 8GB,31,11.7,6.8,$99.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M391A1G43DB0-CPB+8GB&id=8720,NA,"11,040 MBytes/Sec","11,728 MBytes/Sec","6,757 MBytes/Sec",31 ns (lower is better),NA
612,Samsung M391A2K43BB1-CPB 16GB,34,14.9,11.7,$119.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M391A2K43BB1-CPB+16GB&id=8222,"4,993 KOps/Sec","29,208 MBytes/Sec","15,846 MBytes/Sec","12,228 MBytes/Sec",38 ns (lower is better),"36,764 MBytes/Sec"
613,Samsung M393A1G40DB0-CPB 8GB,49,10.9,8.6,$114.33*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G40DB0-CPB+8GB&id=6379,"4,954 KOps/Sec","22,105 MBytes/Sec","10,697 MBytes/Sec","8,453 MBytes/Sec",51 ns (lower is better),"56,987 MBytes/Sec"
614,Samsung M393A1G40DB1-CRC 8GB,50,10.2,8.0,$62.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G40DB1-CRC+8GB&id=9128,"5,289 KOps/Sec","22,481 MBytes/Sec","10,310 MBytes/Sec","7,932 MBytes/Sec",51 ns (lower is better),"68,266 MBytes/Sec"
615,Samsung M393A1G43DB0-CPB 8GB,51,10.4,8.8,$60.27*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G43DB0-CPB+8GB&id=6441,"5,166 KOps/Sec","21,976 MBytes/Sec","10,441 MBytes/Sec","8,585 MBytes/Sec",52 ns (lower is better),"55,890 MBytes/Sec"
616,Samsung M393A1G43EB1-CRC 8GB,49,11.0,8.1,$121.83*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1G43EB1-CRC+8GB&id=9624,"4,854 KOps/Sec","23,650 MBytes/Sec","11,068 MBytes/Sec","8,141 MBytes/Sec",50 ns (lower is better),"81,250 MBytes/Sec"
617,Samsung M393A1K43BB0-CRC 8GB,48,11.4,8.5,$83.06*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A1K43BB0-CRC+8GB&id=9881,"5,159 KOps/Sec","21,944 MBytes/Sec","10,715 MBytes/Sec","8,060 MBytes/Sec",52 ns (lower is better),"65,242 MBytes/Sec"
618,Samsung M393A2G40DB0-CPB 16GB,53,10.3,8.2,$59.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40DB0-CPB+16GB&id=6446,"5,489 KOps/Sec","22,370 MBytes/Sec","10,309 MBytes/Sec","8,204 MBytes/Sec",54 ns (lower is better),"62,630 MBytes/Sec"
619,Samsung M393A2G40DB1-CRC 16GB,56,9.5,7.4,$169.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40DB1-CRC+16GB&id=8993,"6,911 KOps/Sec","22,807 MBytes/Sec","10,578 MBytes/Sec","7,887 MBytes/Sec",52 ns (lower is better),"61,046 MBytes/Sec"
620,Samsung M393A2G40EB1-CRC 16GB,52,9.9,7.7,$175.01*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40EB1-CRC+16GB&id=8965,"4,642 KOps/Sec","21,602 MBytes/Sec","10,856 MBytes/Sec","8,144 MBytes/Sec",52 ns (lower is better),"63,077 MBytes/Sec"
621,Samsung M393A2G40EB2-CTD 16GB,44,8.5,5.6,$107.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2G40EB2-CTD+16GB&id=11474,"3,411 KOps/Sec","19,519 MBytes/Sec","8,192 MBytes/Sec","6,098 MBytes/Sec",59 ns (lower is better),"49,693 MBytes/Sec"
622,Samsung M393A2K40BB0-CPB 16GB,54,5.3,4.2,$59.98*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB0-CPB+16GB&id=9069,"3,866 KOps/Sec","17,651 MBytes/Sec","8,611 MBytes/Sec","6,502 MBytes/Sec",49 ns (lower is better),"26,845 MBytes/Sec"
623,Samsung M393A2K40BB1-CRC 16GB,57,9.0,7.3,$137.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB1-CRC+16GB&id=8802,"5,278 KOps/Sec","22,974 MBytes/Sec","9,567 MBytes/Sec","7,310 MBytes/Sec",56 ns (lower is better),"79,797 MBytes/Sec"
624,Samsung M393A2K40BB2-CTD 16GB,58,9.1,6.9,$110.48*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K40BB2-CTD+16GB&id=12741,"4,613 KOps/Sec","20,411 MBytes/Sec","9,067 MBytes/Sec","6,858 MBytes/Sec",58 ns (lower is better),"48,865 MBytes/Sec"
625,Samsung M393A2K43BB1-CRC 16GB,52,10.6,8.1,$215.92*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K43BB1-CRC+16GB&id=8931,"4,594 KOps/Sec","22,485 MBytes/Sec","10,610 MBytes/Sec","8,091 MBytes/Sec",52 ns (lower is better),"58,213 MBytes/Sec"
626,Samsung M393A2K43BB1-CTD 16GB,47,11.7,8.8,$217.94*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A2K43BB1-CTD+16GB&id=11422,"6,941 KOps/Sec","22,674 MBytes/Sec","11,535 MBytes/Sec","9,096 MBytes/Sec",47 ns (lower is better),"65,456 MBytes/Sec"
627,Samsung M393A4K40BB0-CPB 32GB,58,9.2,8.0,$203.52*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40BB0-CPB+32GB&id=7563,"5,352 KOps/Sec","21,357 MBytes/Sec","9,383 MBytes/Sec","7,855 MBytes/Sec",58 ns (lower is better),"74,190 MBytes/Sec"
628,Samsung M393A4K40BB1-CRC 32GB,53,10.5,8.1,$367.95*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40BB1-CRC+32GB&id=8929,"5,618 KOps/Sec","22,469 MBytes/Sec","10,272 MBytes/Sec","8,058 MBytes/Sec",55 ns (lower is better),"67,488 MBytes/Sec"
629,Samsung M393A4K40BB2-CTD 32GB,44,11.7,9.0,$189.18*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40BB2-CTD+32GB&id=13002,"6,422 KOps/Sec","24,979 MBytes/Sec","12,032 MBytes/Sec","9,651 MBytes/Sec",46 ns (lower is better),"65,101 MBytes/Sec"
630,Samsung M393A4K40CB1-CRC 32GB,48,11.0,8.2,$242.50*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40CB1-CRC+32GB&id=11896,"5,634 KOps/Sec","22,899 MBytes/Sec","11,266 MBytes/Sec","8,104 MBytes/Sec",48 ns (lower is better),"51,700 MBytes/Sec"
631,Samsung M393A4K40CB2-CTD 32GB,47,11.3,8.3,$369.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A4K40CB2-CTD+32GB&id=13382,"4,568 KOps/Sec","21,152 MBytes/Sec","11,222 MBytes/Sec","8,246 MBytes/Sec",48 ns (lower is better),"47,778 MBytes/Sec"
632,Samsung M393A5143DB0-CPB 4GB,54,10.3,8.4,$44.40*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M393A5143DB0-CPB+4GB&id=7129,"3,749 KOps/Sec","21,461 MBytes/Sec","10,321 MBytes/Sec","8,454 MBytes/Sec",54 ns (lower is better),"55,665 MBytes/Sec"
633,Samsung M471A1G43DB0-CPB 8GB,38,14.3,11.4,$45.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1G43DB0-CPB+8GB&id=7915,"2,659 KOps/Sec","22,460 MBytes/Sec","14,283 MBytes/Sec","11,457 MBytes/Sec",39 ns (lower is better),"26,052 MBytes/Sec"
634,Samsung M471A1G43EB1-CRC 8GB,25,14.8,9.3,$37.66*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1G43EB1-CRC+8GB&id=10829,NA,"23,265 MBytes/Sec","14,787 MBytes/Sec","9,322 MBytes/Sec",25 ns (lower is better),NA
635,Samsung M471A1K43BB0-CPB 8GB,38,14.1,10.9,$29.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43BB0-CPB+8GB&id=8133,"2,623 KOps/Sec","22,251 MBytes/Sec","14,236 MBytes/Sec","10,916 MBytes/Sec",38 ns (lower is better),"25,690 MBytes/Sec"
636,Samsung M471A1K43BB1-CRC 8GB,35,15.3,12.1,$38.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43BB1-CRC+8GB&id=9495,"3,063 KOps/Sec","24,702 MBytes/Sec","15,169 MBytes/Sec","12,040 MBytes/Sec",37 ns (lower is better),"28,554 MBytes/Sec"
637,Samsung M471A1K43CB1-CRC 8GB,36,14.6,11.8,$40.49*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43CB1-CRC+8GB&id=9817,"2,847 KOps/Sec","23,477 MBytes/Sec","14,641 MBytes/Sec","11,725 MBytes/Sec",39 ns (lower is better),"27,931 MBytes/Sec"
638,Samsung M471A1K43CB1-CTD 8GB,33,16.2,13.1,$35.51*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43CB1-CTD+8GB&id=12039,"3,968 KOps/Sec","27,312 MBytes/Sec","15,952 MBytes/Sec","12,727 MBytes/Sec",37 ns (lower is better),"32,088 MBytes/Sec"
639,Samsung M471A1K43DB1-CTD 8GB,34,16.2,13.2,$45.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A1K43DB1-CTD+8GB&id=12532,"3,802 KOps/Sec","27,081 MBytes/Sec","15,772 MBytes/Sec","12,485 MBytes/Sec",39 ns (lower is better),"32,038 MBytes/Sec"
640,Samsung M471A2K43BB1-CPB 16GB,38,14.5,11.5,$164.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43BB1-CPB+16GB&id=7923,"2,726 KOps/Sec","23,399 MBytes/Sec","14,502 MBytes/Sec","11,509 MBytes/Sec",38 ns (lower is better),"25,831 MBytes/Sec"
641,Samsung M471A2K43CB1-CRC 16GB,38,14.3,12.0,$60.00*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43CB1-CRC+16GB&id=9843,"2,838 KOps/Sec","23,516 MBytes/Sec","14,456 MBytes/Sec","11,956 MBytes/Sec",41 ns (lower is better),"27,790 MBytes/Sec"
642,Samsung M471A2K43CB1-CTD 16GB,34,16.1,14.1,$30.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A2K43CB1-CTD+16GB&id=12176,"4,287 KOps/Sec","27,847 MBytes/Sec","15,932 MBytes/Sec","13,935 MBytes/Sec",36 ns (lower is better),"32,207 MBytes/Sec"
643,Samsung M471A5143DB0-CPB 4GB,38,14.3,11.1,$43.75*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143DB0-CPB+4GB&id=8028,"2,659 KOps/Sec","22,144 MBytes/Sec","14,446 MBytes/Sec","11,193 MBytes/Sec",38 ns (lower is better),"25,774 MBytes/Sec"
644,Samsung M471A5143EB0-CPB 4GB,34,13.8,11.2,$26.77*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143EB0-CPB+4GB&id=9095,"2,914 KOps/Sec","22,426 MBytes/Sec","14,497 MBytes/Sec","11,607 MBytes/Sec",35 ns (lower is better),"25,244 MBytes/Sec"
645,Samsung M471A5143EB1-CRC 4GB,95,15.8,7.3,$46.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5143EB1-CRC+4GB&id=9665,NA,NA,NA,NA,NA,NA
646,Samsung M471A5244CB0-CRC 4GB,37,14.8,11.3,$23.99*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5244CB0-CRC+4GB&id=9948,"2,510 KOps/Sec","23,039 MBytes/Sec","14,601 MBytes/Sec","10,126 MBytes/Sec",49 ns (lower is better),"25,704 MBytes/Sec"
647,Samsung M471A5244CB0-CTD 4GB,36,15.6,11.8,$15.89*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M471A5244CB0-CTD+4GB&id=12227,"2,034 KOps/Sec","22,799 MBytes/Sec","13,849 MBytes/Sec","7,433 MBytes/Sec",74 ns (lower is better),"26,355 MBytes/Sec"
648,Samsung M474A2K43BB1-CRC 16GB,34,15.9,13.2,$159.44*,https://www.memorybenchmark.net/ram.php?ram=Samsung+M474A2K43BB1-CRC+16GB&id=10521,"4,438 KOps/Sec","27,823 MBytes/Sec","16,959 MBytes/Sec","12,840 MBytes/Sec",42 ns (lower is better),"30,846 MBytes/Sec"
649,Silicon Power Computer & Communications SP008GBLFU266B02 8GB,22,17.9,13.4,$34.00*,https://www.memorybenchmark.net/ram.php?ram=Silicon+Power+Computer+%26+Communications+SP008GBLFU266B02+8GB&id=12934,"3,687 KOps/Sec","29,647 MBytes/Sec","16,326 MBytes/Sec","10,476 MBytes/Sec",44 ns (lower is better),"33,619 MBytes/Sec"
650,Super Talent F24EA8GS 8GB,92,11.6,9.7,$88.76*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F24EA8GS+8GB&id=11957,NA,NA,NA,NA,NA,NA
651,Super Talent F24EB8GS 8GB,31,15.9,10.2,$127.34*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F24EB8GS+8GB&id=12207,"3,033 KOps/Sec","25,764 MBytes/Sec","15,509 MBytes/Sec","9,479 MBytes/Sec",31 ns (lower is better),"19,778 MBytes/Sec"
652,Super Talent F26UB16GH 16GB,29,8.7,6.5,$102.42*,https://www.memorybenchmark.net/ram.php?ram=Super+Talent+F26UB16GH+16GB&id=12827,NA,NA,NA,NA,NA,NA
